participant_id,session_id,event_order_final,event_type,event_time_final,event_source_final,raw_snirf_present,inserted_from_psychopy,repair_confidence,block,trial_idx_in_block,question_id,event_code_raw,event_label_raw,notes,global_analysis_excluded,global_exclusion_reason
PID015,2025-11-19_003,47,answer,2656.111366,snirf_raw,True,False,high,A1,3,2021.0_CH_57,22,22,,False,
PID015,2025-11-19_003,48,block_end,2793.979458,snirf_raw,True,False,high,A1,-1,,92,92,,False,
PID015,2025-11-19_003,49,block_start,2800.414218,snirf_raw,True,False,high,A2,-1,,91,91,,False,
PID015,2025-11-19_003,50,question_start,2805.014441,snirf_raw,True,False,high,A2,1,2019.0_CH_56,11,11,,False,
PID015,2025-11-19_003,51,answer,2887.75936,snirf_raw,True,False,high,A2,1,2019.0_CH_56,24,24,,False,
PID015,2025-11-19_003,52,question_start,2891.446706,snirf_raw,True,False,high,A2,2,2021.0_CH_51,11,11,,False,
PID015,2025-11-19_003,53,answer,2964.229819,snirf_raw,True,False,high,A2,2,2021.0_CH_51,21,21,,False,
PID015,2025-11-19_003,54,question_start,2969.081149,snirf_raw,True,False,high,A2,3,2021.0_CH_65,11,11,,False,
PID015,2025-11-19_003,55,answer,3011.988297,snirf_raw,True,False,high,A2,3,2021.0_CH_65,21,21,,False,
PID015,2025-11-19_003,56,block_end,3220.428779,snirf_raw,True,False,high,A2,-1,,92,92,,False,
PID015,2025-11-19_003,57,block_start,3221.229638,snirf_raw,True,False,high,A3,-1,,91,91,,False,
PID015,2025-11-19_003,58,question_start,3225.665792,snirf_raw,True,False,high,A3,1,2021.0_CH_83,11,11,,False,
PID015,2025-11-19_003,59,answer,3323.43907,snirf_raw,True,False,high,A3,1,2021.0_CH_83,21,21,,False,
PID015,2025-11-19_003,60,question_start,3328.574874,snirf_raw,True,False,high,A3,2,2020.0_CH_77,11,11,,False,
PID015,2025-11-19_003,61,answer,3422.974396,snirf_raw,True,False,high,A3,2,2020.0_CH_77,24,24,,False,
PID015,2025-11-19_003,62,question_start,3426.529491,snirf_raw,True,False,high,A3,3,2019.0_CH_64,11,11,,False,
PID015,2025-11-19_003,63,answer,3485.214215,snirf_raw,True,False,high,A3,3,2019.0_CH_64,23,23,,False,
PID015,2025-11-19_003,64,block_end,3641.24558,snirf_raw,True,False,high,A3,-1,,92,92,,False,
PID015,2025-11-19_003,65,block_start,3642.498082,snirf_raw,True,False,high,A4,-1,,91,91,,False,
PID015,2025-11-19_003,66,question_start,3646.31489,snirf_raw,True,False,high,A4,1,2022.0_CH_60,11,11,,False,
PID015,2025-11-19_003,67,answer,3706.628673,snirf_raw,True,False,high,A4,1,2022.0_CH_60,22,22,,False,
PID015,2025-11-19_003,68,question_start,3711.336678,snirf_raw,True,False,high,A4,2,2022.0_CH_51,11,11,,False,
PID015,2025-11-19_003,69,answer,3802.98175,snirf_raw,True,False,high,A4,2,2022.0_CH_51,24,24,,False,
PID015,2025-11-19_003,70,question_start,3808.019263,snirf_raw,True,False,high,A4,3,2021.0_CH_86,11,11,,False,
PID015,2025-11-19_003,71,answer,3872.270128,snirf_raw,True,False,high,A4,3,2021.0_CH_86,21,21,,False,
PID015,2025-11-19_003,72,block_end,4062.512446,snirf_raw,True,False,high,A4,-1,,92,92,,False,
PID015,2025-11-19_003,73,block_start,4062.999185,snirf_raw,True,False,high,A5,-1,,91,91,,False,
PID015,2025-11-19_003,74,question_start,4066.827251,snirf_raw,True,False,high,A5,1,2020.0_CH_76,11,11,,False,
PID015,2025-11-19_003,75,answer,4159.090749,snirf_raw,True,False,high,A5,1,2020.0_CH_76,22,22,,False,
PID015,2025-11-19_003,76,question_start,4164.070563,snirf_raw,True,False,high,A5,2,2020.0_LC_31,11,11,,False,
PID015,2025-11-19_003,77,answer,4274.505342,snirf_raw,True,False,high,A5,2,2020.0_LC_31,25,25,,False,
PID015,2025-11-19_003,78,question_start,4279.523782,snirf_raw,True,False,high,A5,3,2022.0_CH_71,11,11,,False,
PID015,2025-11-19_003,79,answer,4361.925911,snirf_raw,True,False,high,A5,3,2022.0_CH_71,21,21,,False,
PID015,2025-11-19_003,80,block_end,4483.012597,snirf_raw,True,False,high,A5,-1,,92,92,,False,
PID016,2025-11-19_004,1,block_start,262.604757,snirf_raw,True,False,high,A1,-1,,91,91,,False,
PID016,2025-11-19_004,2,question_start,267.481858,snirf_raw,True,False,high,A1,1,2019.0_CH_64,11,11,,False,
PID016,2025-11-19_004,3,answer,336.402085,snirf_raw,True,False,high,A1,1,2019.0_CH_64,21,21,,False,
PID016,2025-11-19_004,4,question_start,341.108945,snirf_raw,True,False,high,A1,2,2020.0_CH_77,11,11,,False,
PID016,2025-11-19_004,5,answer,513.357329,snirf_raw,True,False,high,A1,2,2020.0_CH_77,21,21,,False,
PID016,2025-11-19_004,6,question_start,517.352218,snirf_raw,True,False,high,A1,3,2019.0_CH_56,11,11,,False,
PID016,2025-11-19_004,7,answer,639.855209,snirf_raw,True,False,high,A1,3,2019.0_CH_56,24,24,,False,
PID016,2025-11-19_004,8,block_end,682.620712,snirf_raw,True,False,high,A1,-1,,92,92,,False,
PID016,2025-11-19_004,9,block_start,684.874028,snirf_raw,True,False,high,A2,-1,,91,91,,False,
PID016,2025-11-19_004,10,question_start,688.236044,snirf_raw,True,False,high,A2,1,2022.0_CH_47,11,11,,False,
PID016,2025-11-19_004,11,answer,830.026118,snirf_raw,True,False,high,A2,1,2022.0_CH_47,25,25,,False,
PID016,2025-11-19_004,12,question_start,835.511086,snirf_raw,True,False,high,A2,2,2021.0_CH_51,11,11,,False,
PID016,2025-11-19_004,13,answer,897.064154,snirf_raw,True,False,high,A2,2,2021.0_CH_51,21,21,,False,
PID016,2025-11-19_004,14,question_start,901.434455,snirf_raw,True,False,high,A2,3,2022.0_CH_51,11,11,,False,
PID016,2025-11-19_004,15,answer,1013.696631,snirf_raw,True,False,high,A2,3,2022.0_CH_51,25,25,,False,
PID016,2025-11-19_004,16,block_end,1104.887416,snirf_raw,True,False,high,A2,-1,,92,92,,False,
PID016,2025-11-19_004,17,block_start,1106.871859,snirf_raw,True,False,high,A3,-1,,91,91,,False,
PID016,2025-11-19_004,18,question_start,1110.898316,snirf_raw,True,False,high,A3,1,2021.0_CH_86,11,11,,False,
PID016,2025-11-19_004,19,answer,1173.453101,snirf_raw,True,False,high,A3,1,2021.0_CH_86,21,21,,False,
PID016,2025-11-19_004,20,question_start,1177.611991,snirf_raw,True,False,high,A3,2,2022.0_CH_60,11,11,,False,
PID016,2025-11-19_004,21,answer,1246.675435,snirf_raw,True,False,high,A3,2,2022.0_CH_60,22,22,,False,
PID016,2025-11-19_004,22,question_start,1251.686803,snirf_raw,True,False,high,A3,3,2021.0_CH_83,11,11,,False,
PID016,2025-11-19_004,23,answer,1327.828808,snirf_raw,True,False,high,A3,3,2021.0_CH_83,21,21,,False,
PID016,2025-11-19_004,24,block_end,1526.887552,snirf_raw,True,False,high,A3,-1,,92,92,,False,
PID016,2025-11-19_004,25,block_start,1527.859196,snirf_raw,True,False,high,A4,-1,,91,91,,False,
PID016,2025-11-19_004,26,question_start,1531.536538,snirf_raw,True,False,high,A4,1,2022.0_CH_71,11,11,,False,
PID016,2025-11-19_004,27,answer,1587.088699,snirf_raw,True,False,high,A4,1,2022.0_CH_71,21,21,,False,
PID016,2025-11-19_004,28,question_start,1592.225562,snirf_raw,True,False,high,A4,2,2019.0_CH_65,11,11,,False,
PID016,2025-11-19_004,29,answer,1644.113119,snirf_raw,True,False,high,A4,2,2019.0_CH_65,21,21,,False,
PID016,2025-11-19_004,30,question_start,1648.357857,snirf_raw,True,False,high,A4,3,2020.0_LC_31,11,11,,False,
PID016,2025-11-19_004,31,answer,1740.164919,snirf_raw,True,False,high,A4,3,2020.0_LC_31,22,22,,False,
PID016,2025-11-19_004,32,block_end,1947.871022,snirf_raw,True,False,high,A4,-1,,92,92,,False,
PID016,2025-11-19_004,33,block_start,1948.522624,snirf_raw,True,False,high,A5,-1,,91,91,,False,
PID016,2025-11-19_004,34,question_start,1952.532514,snirf_raw,True,False,high,A5,1,2021.0_CH_57,11,11,,False,
PID016,2025-11-19_004,35,answer,2038.050433,snirf_raw,True,False,high,A5,1,2021.0_CH_57,24,24,,False,
PID016,2025-11-19_004,36,question_start,2043.193435,snirf_raw,True,False,high,A5,2,2020.0_CH_76,11,11,,False,
PID016,2025-11-19_004,37,answer,2183.361869,snirf_raw,True,False,high,A5,2,2020.0_CH_76,25,25,,False,
PID016,2025-11-19_004,38,question_start,2188.200106,snirf_raw,True,False,high,A5,3,2021.0_CH_65,11,11,,False,
PID016,2025-11-19_004,39,answer,2241.851437,snirf_raw,True,False,high,A5,3,2021.0_CH_65,21,21,,False,
PID016,2025-11-19_004,40,block_end,2368.537989,snirf_raw,True,False,high,A5,-1,,92,92,,False,
PID016,2025-11-19_004,41,block_start,2369.673458,snirf_raw,True,False,high,C1,-1,,91,91,,False,
PID016,2025-11-19_004,42,question_start,2373.335438,snirf_raw,True,False,high,C1,1,2021.0_LC_26,11,11,,False,
PID016,2025-11-19_004,43,answer,2518.908613,snirf_raw,True,False,high,C1,1,2021.0_LC_26,22,22,,False,
PID016,2025-11-19_004,44,question_start,2522.605592,snirf_raw,True,False,high,C1,2,2020.0_CH_56,11,11,,False,
PID016,2025-11-19_004,45,answer,2546.486697,snirf_raw,True,False,high,C1,2,2020.0_CH_56,24,24,,False,
PID016,2025-11-19_004,46,question_start,2550.455666,snirf_raw,True,False,high,C1,3,2017.0_CH_47,11,11,,False,
PID016,2025-11-19_004,47,answer,2586.431017,snirf_raw,True,False,high,C1,3,2017.0_CH_47,24,24,,False,
PID016,2025-11-19_004,48,block_end,2789.688134,snirf_raw,True,False,high,C1,-1,,92,92,,False,
PID016,2025-11-19_004,49,block_start,2795.32313,snirf_raw,True,False,high,C2,-1,,91,91,,False,
PID016,2025-11-19_004,50,question_start,2798.75638,snirf_raw,True,False,high,C2,1,2021.0_CH_46,11,11,,False,
PID016,2025-11-19_004,51,answer,2928.309861,snirf_raw,True,False,high,C2,1,2021.0_CH_46,22,22,,False,
PID016,2025-11-19_004,52,question_start,2932.310263,snirf_raw,True,False,high,C2,2,2020.0_CH_84,11,11,,False,
PID016,2025-11-19_004,53,answer,3053.625109,snirf_raw,True,False,high,C2,2,2020.0_CH_84,24,24,,False,
PID016,2025-11-19_004,54,question_start,3057.894212,snirf_raw,True,False,high,C2,3,2017.0_CH_68,11,11,,False,
PID016,2025-11-19_004,55,answer,3155.49154,snirf_raw,True,False,high,C2,3,2017.0_CH_68,22,22,,False,
PID016,2025-11-19_004,56,block_end,3215.337755,snirf_raw,True,False,high,C2,-1,,92,92,,False,
PID016,2025-11-19_004,57,block_start,3217.572137,snirf_raw,True,False,high,C3,-1,,91,91,,False,
PID016,2025-11-19_004,58,question_start,3221.486021,snirf_raw,True,False,high,C3,1,2017.0_CH_69,11,11,,False,
PID016,2025-11-19_004,59,answer,3288.437259,snirf_raw,True,False,high,C3,1,2017.0_CH_69,24,24,,False,
PID016,2025-11-19_004,60,question_start,3293.013789,snirf_raw,True,False,high,C3,2,2020.0_CH_82,11,11,,False,
PID016,2025-11-19_004,61,answer,3357.075728,snirf_raw,True,False,high,C3,2,2020.0_CH_82,21,21,,False,
PID016,2025-11-19_004,62,question_start,3362.386095,snirf_raw,True,False,high,C3,3,2018.0_LC_44,11,11,,False,
PID016,2025-11-19_004,63,answer,3427.164433,snirf_raw,True,False,high,C3,3,2018.0_LC_44,24,24,,False,
PID016,2025-11-19_004,64,block_end,3637.587893,snirf_raw,True,False,high,C3,-1,,92,92,,False,
PID016,2025-11-19_004,65,block_start,3639.505586,snirf_raw,True,False,high,C4,-1,,91,91,,False,
PID016,2025-11-19_004,66,question_start,3644.402655,snirf_raw,True,False,high,C4,1,2017.0_CH_75,11,11,,False,
PID016,2025-11-19_004,67,answer,3743.96447,snirf_raw,True,False,high,C4,1,2017.0_CH_75,21,21,,False,
PID016,2025-11-19_004,68,question_start,3749.354944,snirf_raw,True,False,high,C4,2,2020.0_CH_59,11,11,,False,
PID016,2025-11-19_004,69,answer,3852.447698,snirf_raw,True,False,high,C4,2,2020.0_CH_59,24,24,,False,
PID016,2025-11-19_004,70,question_start,3857.83508,snirf_raw,True,False,high,C4,3,2018.0_CH_77,11,11,,False,
PID016,2025-11-19_004,71,answer,3963.863457,snirf_raw,True,False,high,C4,3,2018.0_CH_77,25,25,,False,
PID016,2025-11-19_004,72,block_end,4059.520977,snirf_raw,True,False,high,C4,-1,,92,92,,False,
PID016,2025-11-19_004,73,block_start,4060.872122,snirf_raw,True,False,high,C5,-1,,91,91,,False,
PID016,2025-11-19_004,74,question_start,4064.090353,snirf_raw,True,False,high,C5,1,2021.0_CH_76,11,11,,False,
PID016,2025-11-19_004,75,answer,4256.651155,snirf_raw,True,False,high,C5,1,2021.0_CH_76,21,21,,False,
PID016,2025-11-19_004,76,question_start,4260.464752,snirf_raw,True,False,high,C5,2,2020.0_CH_78,11,11,,False,
PID016,2025-11-19_004,77,answer,4295.594211,snirf_raw,True,False,high,C5,2,2020.0_CH_78,23,23,,False,
PID016,2025-11-19_004,78,question_start,4300.250752,snirf_raw,True,False,high,C5,3,2020.0_CH_70,11,11,,False,
PID016,2025-11-19_004,79,answer,4358.717312,snirf_raw,True,False,high,C5,3,2020.0_CH_70,25,25,,False,
PID016,2025-11-19_004,80,block_end,4480.887925,snirf_raw,True,False,high,C5,-1,,92,92,,False,
PID017,2025-11-20_001,1,block_start,246.685665,snirf_raw,True,False,high,A1,-1,,91,91,,False,
PID017,2025-11-20_001,2,question_start,251.277177,snirf_raw,True,False,high,A1,1,2021.0_CH_65,11,11,,False,
PID017,2025-11-20_001,3,answer,302.603393,snirf_raw,True,False,high,A1,1,2021.0_CH_65,21,21,,False,
PID017,2025-11-20_001,4,question_start,306.293823,snirf_raw,True,False,high,A1,2,2022.0_CH_47,11,11,,False,
PID017,2025-11-20_001,5,answer,362.311255,snirf_raw,True,False,high,A1,2,2022.0_CH_47,25,25,,False,
PID017,2025-11-20_001,6,question_start,367.101684,snirf_raw,True,False,high,A1,3,2020.0_CH_77,11,11,,False,
PID017,2025-11-20_001,7,answer,417.417714,snirf_raw,True,False,high,A1,3,2020.0_CH_77,24,24,,False,
PID017,2025-11-20_001,8,block_end,666.700915,snirf_raw,True,False,high,A1,-1,,92,92,,False,
PID017,2025-11-20_001,9,block_start,668.518883,snirf_raw,True,False,high,A2,-1,,91,91,,False,
PID017,2025-11-20_001,10,question_start,672.275555,snirf_raw,True,False,high,A2,1,2019.0_CH_64,11,11,,False,
PID017,2025-11-20_001,11,answer,741.082894,snirf_raw,True,False,high,A2,1,2019.0_CH_64,23,23,,False,
PID017,2025-11-20_001,12,question_start,744.85813,snirf_raw,True,False,high,A2,2,2022.0_CH_51,11,11,,False,
PID017,2025-11-20_001,13,answer,873.645252,snirf_raw,True,False,high,A2,2,2022.0_CH_51,25,25,,False,
PID017,2025-11-20_001,14,question_start,877.521062,snirf_raw,True,False,high,A2,3,2022.0_CH_60,11,11,,False,
PID017,2025-11-20_001,15,answer,933.270231,snirf_raw,True,False,high,A2,3,2022.0_CH_60,22,22,,False,
PID017,2025-11-20_001,16,block_end,1088.535,snirf_raw,True,False,high,A2,-1,,92,92,,False,
PID017,2025-11-20_001,17,block_start,1090.21952,snirf_raw,True,False,high,A3,-1,,91,91,,False,
PID017,2025-11-20_001,18,question_start,1094.02803,snirf_raw,True,False,high,A3,1,2021.0_CH_57,11,11,,False,
PID017,2025-11-20_001,19,answer,1181.996136,snirf_raw,True,False,high,A3,1,2021.0_CH_57,23,23,,False,
PID017,2025-11-20_001,20,question_start,1187.236547,snirf_raw,True,False,high,A3,2,2021.0_CH_51,11,11,,False,
PID017,2025-11-20_001,21,answer,1253.870046,snirf_raw,True,False,high,A3,2,2021.0_CH_51,21,21,,False,
PID017,2025-11-20_001,22,question_start,1258.322025,snirf_raw,True,False,high,A3,3,2019.0_CH_65,11,11,,False,
PID017,2025-11-20_001,23,answer,1306.595355,snirf_raw,True,False,high,A3,3,2019.0_CH_65,21,21,,False,
PID017,2025-11-20_001,24,block_end,1510.235204,snirf_raw,True,False,high,A3,-1,,92,92,,False,
PID017,2025-11-20_001,25,block_start,1512.053247,snirf_raw,True,False,high,A4,-1,,91,91,,False,
PID017,2025-11-20_001,26,question_start,1515.175481,snirf_raw,True,False,high,A4,1,2021.0_CH_83,11,11,,False,
PID017,2025-11-20_001,27,answer,1581.417154,snirf_raw,True,False,high,A4,1,2021.0_CH_83,21,21,,False,
PID017,2025-11-20_001,28,question_start,1586.913611,snirf_raw,True,False,high,A4,2,2020.0_LC_31,11,11,,False,
PID017,2025-11-20_001,29,answer,1706.582316,snirf_raw,True,False,high,A4,2,2020.0_LC_31,25,25,,False,
PID017,2025-11-20_001,30,question_start,1711.623066,snirf_raw,True,False,high,A4,3,2020.0_CH_76,11,11,,False,
PID017,2025-11-20_001,31,answer,1772.604956,snirf_raw,True,False,high,A4,3,2020.0_CH_76,25,25,,False,
PID017,2025-11-20_001,32,block_end,1932.06881,snirf_raw,True,False,high,A4,-1,,92,92,,False,
PID017,2025-11-20_001,33,block_start,1933.354938,snirf_raw,True,False,high,A5,-1,,91,91,,False,
PID017,2025-11-20_001,34,question_start,1937.423659,snirf_raw,True,False,high,A5,1,2019.0_CH_56,11,11,,False,
PID017,2025-11-20_001,35,answer,1981.72195,snirf_raw,True,False,high,A5,1,2019.0_CH_56,24,24,,False,
PID017,2025-11-20_001,36,question_start,1987.109271,snirf_raw,True,False,high,A5,2,2022.0_CH_71,11,11,,False,
PID017,2025-11-20_001,37,answer,2095.939256,snirf_raw,True,False,high,A5,2,2022.0_CH_71,21,21,,False,
PID017,2025-11-20_001,38,question_start,2101.186972,snirf_raw,True,False,high,A5,3,2021.0_CH_86,11,11,,False,
PID017,2025-11-20_001,39,answer,2164.858549,snirf_raw,True,False,high,A5,3,2021.0_CH_86,21,21,,False,
PID017,2025-11-20_001,40,block_end,2353.368847,snirf_raw,True,False,high,A5,-1,,92,92,,False,
PID017,2025-11-20_001,41,block_start,2354.137928,snirf_raw,True,False,high,C1,-1,,91,91,,False,
PID017,2025-11-20_001,42,question_start,2357.212002,snirf_raw,True,False,high,C1,1,2020.0_CH_78,11,11,,False,
PID017,2025-11-20_001,43,answer,2436.399175,snirf_raw,True,False,high,C1,1,2020.0_CH_78,23,23,,False,
PID017,2025-11-20_001,44,question_start,2440.407902,snirf_raw,True,False,high,C1,2,2021.0_CH_76,11,11,,False,
PID017,2025-11-20_001,45,answer,2499.724545,snirf_raw,True,False,high,C1,2,2021.0_CH_76,22,22,,False,
PID017,2025-11-20_001,46,question_start,2503.851186,snirf_raw,True,False,high,C1,3,2020.0_CH_82,11,11,,False,
PID017,2025-11-20_001,47,answer,2584.910308,snirf_raw,True,False,high,C1,3,2020.0_CH_82,21,21,,False,
PID017,2025-11-20_001,48,block_end,2774.153194,snirf_raw,True,False,high,C1,-1,,92,92,,False,
PID017,2025-11-20_001,49,block_start,2776.290296,snirf_raw,True,False,high,C2,-1,,91,91,,False,
PID017,2025-11-20_001,50,question_start,2779.752437,snirf_raw,True,False,high,C2,1,2020.0_CH_56,11,11,,False,
PID017,2025-11-20_001,51,answer,2860.449466,snirf_raw,True,False,high,C2,1,2020.0_CH_56,24,24,,False,
PID017,2025-11-20_001,52,question_start,2864.319101,snirf_raw,True,False,high,C2,2,2017.0_CH_47,11,11,,False,
PID017,2025-11-20_001,53,answer,2918.324795,snirf_raw,True,False,high,C2,2,2017.0_CH_47,24,24,,False,
PID017,2025-11-20_001,54,question_start,2922.891354,snirf_raw,True,False,high,C2,3,2021.0_LC_26,11,11,,False,
PID017,2025-11-20_001,55,answer,3043.354282,snirf_raw,True,False,high,C2,3,2021.0_LC_26,24,24,,False,
PID017,2025-11-20_001,56,block_end,3196.302932,snirf_raw,True,False,high,C2,-1,,92,92,,False,
PID017,2025-11-20_001,57,block_start,3197.9873,snirf_raw,True,False,high,C3,-1,,91,91,,False,
PID017,2025-11-20_001,58,question_start,3202.73155,snirf_raw,True,False,high,C3,1,2020.0_CH_59,11,11,,False,
PID017,2025-11-20_001,59,answer,3283.483001,snirf_raw,True,False,high,C3,1,2020.0_CH_59,23,23,,False,
PID017,2025-11-20_001,60,question_start,3287.817048,snirf_raw,True,False,high,C3,2,2017.0_CH_69,11,11,,False,
PID017,2025-11-20_001,61,answer,3379.635371,snirf_raw,True,False,high,C3,2,2017.0_CH_69,21,21,,False,
PID017,2025-11-20_001,62,question_start,3384.521551,snirf_raw,True,False,high,C3,3,2018.0_CH_77,11,11,,False,
PID017,2025-11-20_001,63,answer,3471.021805,snirf_raw,True,False,high,C3,3,2018.0_CH_77,25,25,,False,
PID017,2025-11-20_001,64,block_end,3618.003076,snirf_raw,True,False,high,C3,-1,,92,92,,False,
PID017,2025-11-20_001,65,block_start,3619.955406,snirf_raw,True,False,high,C4,-1,,91,91,,False,
PID017,2025-11-20_001,66,question_start,3624.233759,snirf_raw,True,False,high,C4,1,2021.0_CH_46,11,11,,False,
PID017,2025-11-20_001,67,answer,3676.671596,snirf_raw,True,False,high,C4,1,2021.0_CH_46,22,22,,False,
PID017,2025-11-20_001,68,question_start,3681.417178,snirf_raw,True,False,high,C4,2,2018.0_LC_44,11,11,,False,
PID017,2025-11-20_001,69,answer,3756.55906,snirf_raw,True,False,high,C4,2,2018.0_LC_44,24,24,,False,
PID017,2025-11-20_001,70,question_start,3760.676919,snirf_raw,True,False,high,C4,3,2017.0_CH_68,11,11,,False,
PID017,2025-11-20_001,71,answer,3814.7327,snirf_raw,True,False,high,C4,3,2017.0_CH_68,24,24,,False,
PID017,2025-11-20_001,72,block_end,4039.97044,snirf_raw,True,False,high,C4,-1,,92,92,,False,
PID017,2025-11-20_001,73,block_start,4047.703787,snirf_raw,True,False,high,C5,-1,,91,91,,False,
PID017,2025-11-20_001,74,question_start,4050.875254,snirf_raw,True,False,high,C5,1,2017.0_CH_75,11,11,,False,
PID017,2025-11-20_001,75,answer,4117.968345,snirf_raw,True,False,high,C5,1,2017.0_CH_75,25,25,,False,
PID017,2025-11-20_001,76,question_start,4121.569332,snirf_raw,True,False,high,C5,2,2020.0_CH_84,11,11,,False,
PID017,2025-11-20_001,77,answer,4178.977034,snirf_raw,True,False,high,C5,2,2020.0_CH_84,25,25,,False,
PID017,2025-11-20_001,78,question_start,4182.714708,snirf_raw,True,False,high,C5,3,2020.0_CH_70,11,11,,False,
PID017,2025-11-20_001,79,answer,4275.443433,snirf_raw,True,False,high,C5,3,2020.0_CH_70,25,25,,False,
PID017,2025-11-20_001,80,block_end,4467.704612,snirf_raw,True,False,high,C5,-1,,92,92,,False,
PID018,2025-11-20_002,1,block_start,327.148227,snirf_raw,True,False,high,C1,-1,,91,91,,False,
PID018,2025-11-20_002,2,question_start,331.71744,snirf_raw,True,False,high,C1,1,2020.0_CH_78,11,11,,False,
PID018,2025-11-20_002,3,answer,542.489814,snirf_raw,True,False,high,C1,1,2020.0_CH_78,23,23,,False,
PID018,2025-11-20_002,4,question_start,546.827567,snirf_raw,True,False,high,C1,2,2020.0_CH_56,11,11,,False,
PID018,2025-11-20_002,5,answer,662.039837,snirf_raw,True,False,high,C1,2,2020.0_CH_56,22,22,,False,
PID018,2025-11-20_002,6,question_start,665.846947,snirf_raw,True,False,high,C1,3,2017.0_CH_47,11,11,,False,
PID018,2025-11-20_002,7,answer,796.084216,snirf_raw,True,False,high,C1,3,2017.0_CH_47,24,24,,False,
PID018,2025-11-20_002,8,block_end,796.590637,snirf_raw,True,False,high,C1,-1,,92,92,,False,
PID018,2025-11-20_002,9,block_start,801.423986,snirf_raw,True,False,high,C2,-1,,91,91,,False,
PID018,2025-11-20_002,10,question_start,805.21811,snirf_raw,True,False,high,C2,1,2018.0_CH_77,11,11,,False,
PID018,2025-11-20_002,11,answer,974.923259,snirf_raw,True,False,high,C2,1,2018.0_CH_77,21,21,,False,
PID018,2025-11-20_002,12,question_start,978.885301,snirf_raw,True,False,high,C2,2,2021.0_LC_26,11,11,,False,
PID018,2025-11-20_002,13,answer,1255.345904,snirf_raw,True,False,high,C2,2,2021.0_LC_26,24,24,,False,
PID018,2025-11-20_002,14,block_end,1255.853986,snirf_raw,True,False,high,C2,-1,,92,92,,False,
PID018,2025-11-20_002,15,block_start,1259.285284,snirf_raw,True,False,high,C3,-1,,91,91,,False,
PID018,2025-11-20_002,16,question_start,1262.929632,snirf_raw,True,False,high,C3,1,2017.0_CH_68,11,11,,False,
PID018,2025-11-20_002,17,answer,1522.069388,snirf_raw,True,False,high,C3,1,2017.0_CH_68,24,24,,False,
PID018,2025-11-20_002,18,question_start,1526.6878,snirf_raw,True,False,high,C3,2,2021.0_CH_46,11,11,,False,
PID018,2025-11-20_002,19,answer,1651.433165,snirf_raw,True,False,high,C3,2,2021.0_CH_46,25,25,,False,
PID018,2025-11-20_002,20,question_start,1656.229969,snirf_raw,True,False,high,C3,3,2017.0_CH_75,11,11,,False,
PID018,2025-11-20_002,21,answer,1798.57594,snirf_raw,True,False,high,C3,3,2017.0_CH_75,24,24,,False,
PID018,2025-11-20_002,22,block_end,1799.082778,snirf_raw,True,False,high,C3,-1,,92,92,,False,
PID018,2025-11-20_002,23,block_start,1802.90085,snirf_raw,True,False,high,C4,-1,,91,91,,False,
PID018,2025-11-20_002,24,question_start,1806.399633,snirf_raw,True,False,high,C4,1,2020.0_CH_82,11,11,,False,
PID018,2025-11-20_002,25,answer,1982.663567,snirf_raw,True,False,high,C4,1,2020.0_CH_82,25,25,,False,
PID018,2025-11-20_002,26,question_start,1986.460839,snirf_raw,True,False,high,C4,2,2021.0_CH_76,11,11,,False,
PID018,2025-11-20_002,27,answer,2246.905479,snirf_raw,True,False,high,C4,2,2021.0_CH_76,22,22,,False,
PID018,2025-11-20_002,28,block_end,2247.413332,snirf_raw,True,False,high,C4,-1,,92,92,,False,
PID018,2025-11-20_002,29,block_start,2250.096066,snirf_raw,True,False,high,C5,-1,,91,91,,False,
PID018,2025-11-20_002,30,question_start,2253.827009,snirf_raw,True,False,high,C5,1,2020.0_CH_59,11,11,,False,
PID018,2025-11-20_002,31,answer,2420.293909,snirf_raw,True,False,high,C5,1,2020.0_CH_59,24,24,,False,
PID018,2025-11-20_002,32,question_start,2424.86212,snirf_raw,True,False,high,C5,2,2017.0_CH_69,11,11,,False,
PID018,2025-11-20_002,33,answer,2574.454464,snirf_raw,True,False,high,C5,2,2017.0_CH_69,22,22,,False,
PID018,2025-11-20_002,34,question_start,2579.649803,snirf_raw,True,False,high,C5,3,2018.0_LC_44,11,11,,False,
PID018,2025-11-20_002,35,answer,2732.845762,snirf_raw,True,False,high,C5,3,2018.0_LC_44,25,25,,False,
PID018,2025-11-20_002,36,block_end,2733.353277,snirf_raw,True,False,high,C5,-1,,92,92,,False,
PID018,2025-11-20_002,37,block_start,2737.835471,snirf_raw,True,False,high,A1,-1,,91,91,,False,
PID018,2025-11-20_002,38,question_start,2741.163967,snirf_raw,True,False,high,A1,1,2020.0_CH_77,11,11,,False,
PID018,2025-11-20_002,39,answer,2863.391733,snirf_raw,True,False,high,A1,1,2020.0_CH_77,21,21,,False,
PID018,2025-11-20_002,40,question_start,2868.508548,snirf_raw,True,False,high,A1,2,2021.0_CH_57,11,11,,False,
PID018,2025-11-20_002,41,answer,3059.094859,snirf_raw,True,False,high,A1,2,2021.0_CH_57,22,22,,False,
PID018,2025-11-20_002,42,question_start,3062.733577,snirf_raw,True,False,high,A1,3,2019.0_CH_64,11,11,,False,
PID018,2025-11-20_002,43,answer,3188.457879,snirf_raw,True,False,high,A1,3,2019.0_CH_64,23,23,,False,
